Address,Sold date,Sold price,Bedrooms,Bathrooms,Area,Type,Year built,Last remodel year,Heating,Cooling,Parking,HOA / Lot,Sunscore,Zestimate,Zestimate range,Last 30 day change
"3614 12th St NE UNIT 10, Washington, DC 20017",Sold 10/28/2019,"$674,900 ",3 bds,3 ba,"1,508 sqft",Condo,2019,,Heat pump,,,$198/month,,"$676,314 ","$642,000 - $710,000","+$1,337 (+0.2 %)"
"1151 46th Pl SE, Washington, DC 20019",Sold 10/28/2019,"$387,000 ",3 bds,2 ba,"1,536 sqft",Multi Family,1950,2010,Forced air,Central,,,Candidate for a community solar programSun Number™: 20.91,"$375,001 ","$356,000 - $394,000",-$1 (-0.0 %)
"1203 42nd St SE, Washington, DC 20020",Sold 10/22/2019,"$345,000 ",3 bds,2.5 ba,"1,700 sqft",Condo,1976,,,,,,,"$345,947 ","$329,000 - $363,000","+$67,781 (+24.4 %)"
"210 14th Pl NE, Washington, DC 20002",Sold 10/18/2019,"$820,000 ",3 bds,3 ba,"1,382 sqft",Condo,1910,,Forced air,Central,1 space,,,"$822,607 ","$781,000 - $864,000","-$2,773 (-0.3 %)"
"1751 New Hampshire Ave NW APT H, Washington, DC 20009",Sold 10/18/2019,"$901,000 ",3 bds,2 ba,"1,621 sqft",Condo,1891,,Heat pump,Central,1 space,$400/month,Great solar potentialSun Number™: 84.84,"$903,864 ","$859,000 - $949,000","+$53,423 (+6.3 %)"
"570 Nicholson St NE, Washington, DC 20011",Sold 10/18/2019,"$609,950 ",3 bds,4 ba,"1,632 sqft",Multi Family,1950,1950,Forced air,None,,,Candidate for a community solar programSun Number™: 21.19,"$611,558 ","$581,000 - $642,000","+$1,309 (+0.2 %)"
"5015 4th St NW, Washington, DC 20011",Sold 10/16/2019,"$768,500 ",3 bds,4 ba,"2,058 sqft",Condo,1932,,Forced air,Central,1 space,,,"$771,026 ","$732,000 - $810,000","-$24,026 (-3.0 %)"
"2125 14th St NW APT 315W, Washington, DC 20009",Sold 10/15/2019,$1.56M,3 bds,3 ba,"2,046 sqft",Condo,2007,,Forced air,Central,Attached Garage,$700/month,Candidate for a community solar programSun Number™: 20.84,"$1,565,467 ",$1.49M - $1.64M,"+$90,029 (+6.1 %)"
"6209 4th St NW, Washington, DC 20011",Sold 10/15/2019,"$675,000 ",3 bds,3 ba,"2,128 sqft",Multi Family,2007,2010,Forced air,Central,1 space,,,"$677,439 ","$644,000 - $711,000","+$2,056 (+0.3 %)"
"27 Logan Cir NW APT 4, Washington, DC 20005",Sold 10/11/2019,$1.40M,3 bds,3 ba,"1,898 sqft",Condo,2000,,Forced air,"Central, Wall",1 space,$496/month,,"$1,405,514 ",$1.34M - $1.48M,"+$14,261 (+1.0 %)"
"1706 37th St NW, Washington, DC 20007",Sold 10/09/2019,"$850,000 ",3 bds,2 ba,"1,940 sqft",Condo,1926,,Forced air,None,1 space,,,"$875,069 ","$831,000 - $919,000","+$9,679 (+1.1 %)"
"3930 Connecticut Ave NW, Washington, DC 20008",Sold 10/09/2019,"$491,000 ",3 bds,2 ba,"1,650 sqft",Cooperative,1929,,,,,,,"$1,601,869 ",$1.30M - $2.42M,"-$1,028,974 (-39.1 %)"
"2501 Sayles Pl SE APT 2, Washington, DC 20020",Sold 10/04/2019,"$538,000 ",3 bds,3 ba,"1,807 sqft",Condo,2014,,,,Attached Garage,$184/month,,"$539,768 ","$513,000 - $567,000","+$25,703 (+5.0 %)"
"3210 Grace St NW APT 304, Washington, DC 20007",Sold 10/02/2019,$1.10M,3 bds,4 ba,"1,804 sqft",Condo,1986,,Forced air,Central,Attached Garage,$69/month,,"$1,075,544 ",$1.02M - $1.13M,"-$25,737 (-2.3 %)"
"1014 Park Rd NW, Washington, DC 20010",Sold 09/30/2019,"$880,000 ",3 bds,3 ba,"1,645 sqft",Condo,1922,,Forced air,Central,,$258/month,Great solar potentialSun Number™: 89.2,"$874,470 ","$831,000 - $918,000","+$18,454 (+2.2 %)"
"1201 West Virginia Avenue ##1, Washington, DC 20002",Sold 09/29/2019,"$740,000 ",3 bds,3 ba,"1,200 sqft",Condo,,,,,,,,"$743,886 ","$707,000 - $781,000","+$2,962 (+0.4 %)"
"1201 West Virginia Ave NE # 1, Washington, MD 20002",Sold 09/27/2019,"$754,000 ",3 bds,3 ba,"1,501 sqft",Condo,,,,,,,,"$758,131 ","$720,000 - $796,000",
"48 Underwood Pl NW, Washington, DC 20012",Sold 09/25/2019,"$420,000 ",3 bds,2 ba,"1,150 sqft",Multi Family,1949,1949,Forced air,Central,On street,,Great solar potentialSun Number™: 91.44,"$422,444 ","$401,000 - $444,000","+$1,740 (+0.4 %)"
"2116 Suitland Ter SE APT A, Washington, DC 20020",,"$275,000 ",3 bds,2 ba,"1,200 sqft",Condo,1940,,"Forced air, Heat pump",Central,,$537/month,Great solar potentialSun Number™: 92.91,"$276,569 ","$263,000 - $290,000","+$1,048 (+0.4 %)"
"43 Quincy Pl NW APT 2, Washington, DC 20001",Sold 09/16/2019,$1.00M,3 bds,3 ba,"2,532 sqft",Condo,2019,,Forced air,Central,,$289/month,,"$1,006,732 ","$956,000 - $1.06M","+$4,368 (+0.4 %)"
"720 Tewkesbury Pl NW, Washington, DC 20012",Sold 09/13/2019,"$560,000 ",3 bds,2 ba,"1,088 sqft",Multi Family,1928,2005,Forced air,Central,"Off street, On street",,Candidate for a community solar programSun Number™: 21.04,"$563,642 ","$535,000 - $592,000","+$2,273 (+0.4 %)"
"1306 Monroe St Nw #2, Washington, DC 20010",Sold 09/06/2019,"$845,000 ",3 bds,3 ba,"1,500 sqft",Condo,,,,,,,,"$851,652 ","$809,000 - $894,000","+$3,928 (+0.5 %)"
"2725 Connecticut Ave NW APT 507, Washington, DC 20008",Sold 09/05/2019,"$750,000 ",3 bds,3 ba,"1,950 sqft",Condo,1989,,Forced air,Central,Attached Garage,"$1,372/month",Candidate for a community solar programSun Number™: 33.72,"$755,305 ","$718,000 - $793,000","+$3,338 (+0.4 %)"
"950 Division Ave NE, Washington, DC 20019",Sold 09/03/2019,"$469,000 ",3 bds,2.5 ba,"1,954 sqft",Multi Family,2019,,Heat pump,Central,Attached Garage,,,"$472,852 ","$449,000 - $496,000","+$2,219 (+0.5 %)"
"4717 Macarthur Blvd NW, Washington, DC 20007",Sold 09/03/2019,"$869,000 ",3 bds,3 ba,"1,975 sqft",Multi Family,1910,1993,Other,Central,,,Candidate for a community solar programSun Number™: 20.68,"$876,139 ","$832,000 - $920,000","+$4,114 (+0.5 %)"
"4704 Brooks St NE, Washington, DC 20019",Sold 08/30/2019,"$385,000 ",3 bds,3 ba,"1,292 sqft",Multi Family,1943,2015,Forced air,Central,,,Candidate for a community solar programSun Number™: 20.91,"$388,337 ","$369,000 - $408,000","+$1,869 (+0.5 %)"
"448 M St Nw # 4, Washington, MD 20001",Sold 08/30/2019,$1.09M,3 bds,2 ba,"1,354 sqft",Condo,,,,,,,,"$1,104,491 ",$1.05M - $1.16M,
"4608 Blagden Ter NW, Washington, DC 20011",Sold 08/30/2019,"$880,000 ",3 bds,3 ba,"1,311 sqft",Multi Family,1956,,Other,,,,,"$865,922 ","$805,000 - $944,000","+$1,007 (+0.1 %)"
"66 55th St SE, Washington, DC 20019",Sold 08/29/2019,"$462,000 ",3 bds,2 ba,"1,764 sqft",Multi Family,1953,1953,Other,Central,2 spaces,,Limited solar potentialSun Number™: 45.71,"$465,637 ","$442,000 - $489,000","+$1,923 (+0.4 %)"
"615 15th Street Ne #5, Washington, DC 20002",Sold 08/29/2019,"$725,000 ",3 bds,3 ba,"1,527 sqft",Condo,,,,,,,,"$731,366 ","$695,000 - $768,000","+$3,543 (+0.5 %)"
"1927 Belmont Rd NW UNIT 84, Washington, DC 20009",Sold 08/29/2019,"$843,000 ",3 bds,3 ba,"1,383 sqft",Condo,1998,,Heat pump,Central,1 space,$618/month,,"$838,072 ","$796,000 - $880,000","-$10,930 (-1.3 %)"
"1833 9th St NW, Washington, DC 20001",Sold 08/29/2019,"$950,000 ",3 bds,2.5 ba,"1,802 sqft",Multi Family,1910,2006,Forced air,Central,2 spaces,,,"$958,341 ","$910,000 - $1.01M","+$4,641 (+0.5 %)"
"79 U #C, Washington, DC 20001",Sold 08/28/2019,"$749,000 ",3 bds,3 ba,"2,000 sqft",Condo,,,,,,,,"$755,661 ","$718,000 - $793,000","+$3,684 (+0.5 %)"
"4707 13th Pl NE, Washington, DC 20017",Sold 08/28/2019,"$550,000 ",3 bds,3 ba,"2,040 sqft",Multi Family,1974,1974,Forced air,Central,2 spaces,,Candidate for a community solar programSun Number™: 20.99,"$543,818 ","$517,000 - $571,000","-$4,953 (-0.9 %)"
"5144 S Dakota Ave NE, Washington, DC 20017",Sold 08/28/2019,"$525,000 ",3 bds,4 ba,"1,843 sqft",Multi Family,1949,1949,Forced air,Central,,,Great solar potentialSun Number™: 85.79,"$529,669 ","$503,000 - $556,000","+$2,582 (+0.5 %)"
"1426 Rhode Island Ave NW APT D, Washington, DC 20005",,$1.01M,3 bds,4 ba,"1,590 sqft",Condo,1924,,Forced air,Central,2 spaces,$392/month,Great solar potentialSun Number™: 84.92,"$1,025,828 ","$975,000 - $1.08M","-$10,577 (-1.0 %)"
"1112 T St NW, Washington, DC 20009",Sold 08/27/2019,"$984,000 ",3 bds,3 ba,"1,550 sqft",Multi Family,1890,2006,Forced air,Central,On street,,Good solar potentialSun Number™: 65.64,"$992,861 ","$943,000 - $1.04M","+$4,871 (+0.5 %)"
"1508 Caroline St NW, Washington, DC 20009",Sold 08/27/2019,$1.50M,3 bds,3.5 ba,"2,156 sqft",Multi Family,1870,,Forced air,Central,2 spaces,,Limited solar potentialSun Number™: 53.64,"$1,513,509 ",$1.44M - $1.59M,"+$7,426 (+0.5 %)"
"1225 Hamilton St NE, Washington, DC 20011",Sold 08/27/2019,"$470,000 ",3 bds,3 ba,"1,750 sqft",Multi Family,1954,2013,Forced air,None,Off street,,Great solar potentialSun Number™: 82.79,"$474,232 ","$451,000 - $498,000","+$2,326 (+0.5 %)"
"604 Allison St NE, Washington, DC 20017",Sold 08/27/2019,"$460,000 ",3 bds,2.5 ba,"1,782 sqft",Multi Family,1984,1984,Forced air,Central,Attached Garage,,Great solar potentialSun Number™: 76.19,"$464,142 ","$441,000 - $487,000","+$2,277 (+0.5 %)"
"615 15th St Ne #3, Washington, DC 20002",Sold 08/26/2019,"$760,000 ",3 bds,3 ba,"1,800 sqft",Condo,,,,,,,,"$766,930 ","$729,000 - $805,000",
"2720 Terrace Road #593, Washington, DC 00593",Sold 08/26/2019,"$110,000 ",3 bds,1 ba,990 sqft,Cooperative,,,,,,,,"$111,003 ","$105,000 - $117,000",+$549 (+0.5 %)
"820 Kennedy St NW, Washington, DC 20011",Sold 08/26/2019,"$610,000 ",3 bds,3 ba,"1,400 sqft",Condo,2019,,Forced air,Central,,,Great solar potentialSun Number™: 85.2,"$671,288 ","$638,000 - $705,000","+$3,377 (+0.5 %)"
"1666 Fort Dupont St SE, Washington, DC 20020",Sold 08/23/2019,"$255,000 ",3 bds,1.5 ba,"1,536 sqft",Multi Family,1947,1947,Forced air,Central,,,Great solar potentialSun Number™: 92.11,"$257,411 ","$245,000 - $270,000","+$1,295 (+0.5 %)"
"3214 Banneker Dr NE, Washington, DC 20018",Sold 08/23/2019,"$210,000 ",3 bds,2.5 ba,"1,368 sqft",Condo,1978,,,,,$107/month,,"$310,168 ","$279,000 - $347,000","-$14,456 (-4.5 %)"
"1201 West Virginia Ave Ne # 2, Washington, DC 20002",Sold 08/23/2019,"$840,000 ",3 bds,3 ba,"1,639 sqft",Condo,,,,,,,,"$847,943 ","$806,000 - $890,000",
"2153 California St NW APT 203, Washington, DC 20008",Sold 08/22/2019,"$860,000 ",3 bds,2 ba,"1,400 sqft",Condo,1900,,Forced air,Central,,$683/month,Great solar potentialSun Number™: 84.92,"$868,229 ","$825,000 - $912,000","+$4,396 (+0.5 %)"
"529 Lamont St NW APT 306, Washington, DC 20010",Sold 08/22/2019,"$483,500 ",3 bds,1 ba,"1,178 sqft",Condo,1926,,Forced air,Central,On street,$349/month,Great solar potentialSun Number™: 73.2,"$488,126 ","$464,000 - $513,000","+$2,471 (+0.5 %)"
"3612 Park Pl NW PENTHOUSE B, Washington, DC 20010",Sold 08/21/2019,"$879,000 ",3 bds,2 ba,"1,466 sqft",Condo,1915,,,,,$256/month,,"$725,883 ","$682,000 - $769,000",-$975 (-0.1 %)
"27 Rock Creek Church Rd NW, Washington, DC 20011",Sold 08/21/2019,"$643,000 ",3 bds,2 ba,"2,130 sqft",Condo,1917,,Forced air,None,1 space,,,"$649,225 ","$617,000 - $682,000","+$3,308 (+0.5 %)"
"2205 Minnesota Ave SE, Washington, DC 20020",Sold 08/20/2019,"$415,000 ",3 bds,2 ba,"1,280 sqft",Condo,1927,,Other,None,Detached Garage,,Great solar potentialSun Number™: 92.91,"$419,064 ","$398,000 - $440,000","+$2,148 (+0.5 %)"
"411 P St NW, Washington, DC 20001",Sold 08/20/2019,"$900,000 ",3 bds,3 ba,"2,206 sqft",Apartment,1910,,Other,None,,$376/month,,,,
"819 52nd St NE, Washington, DC 20019",Sold 08/19/2019,"$384,000 ",3 bds,2 ba,"1,215 sqft",Multi Family,1945,2014,Forced air,Central,,,Candidate for a community solar programSun Number™: 20.91,"$387,804 ","$368,000 - $407,000","+$2,000 (+0.5 %)"
"4272 Southern Ave SE, Washington, DC 20019",Sold 08/19/2019,"$392,000 ",3 bds,2 ba,"1,636 sqft",Multi Family,1952,1952,Forced air,None,4 spaces,,Candidate for a community solar programSun Number™: 20.91,"$395,883 ","$376,000 - $416,000","+$2,042 (+0.5 %)"
"1704-1704 E St NE # 4, Washington, DC 20002",Sold 08/16/2019,"$685,000 ",3 bds,3 ba,"2,179 sqft",Condo,2006,,Forced air,Central,,$218/month,,"$675,610 ","$642,000 - $736,000","-$19,317 (-2.8 %)"
"335 Oneida St NE, Washington, DC 20011",Sold 08/14/2019,"$595,000 ",3 bds,3.5 ba,"1,688 sqft",Multi Family,1952,1952,Other,Central,,,Candidate for a community solar programSun Number™: 21.2,"$601,229 ","$571,000 - $631,000","+$3,194 (+0.5 %)"
"150 Rhode Island Ave NW APT 102, Washington, DC 20001",Sold 08/14/2019,"$671,000 ",3 bds,2.5 ba,"1,606 sqft",Apartment,1910,,Forced air,Central,,$498/month,Great solar potentialSun Number™: 84.84,,,
"2419 Savannah St SE, Washington, DC 20020",Sold 08/13/2019,"$235,000 ",3 bds,2 ba,"1,284 sqft",Condo,1947,,Other,Other,,,,"$350,096 ","$305,000 - $399,000","+$130,095 (+59.1 %)"
"1101 7th St NE, Washington, DC 20002",Sold 08/13/2019,"$650,000 ",3 bds,2 ba,"1,800 sqft",Multi Family,1915,1915,Other,None,,,Good solar potentialSun Number™: 60.83,"$741,597 ","$675,000 - $808,000","+$22,651 (+3.2 %)"
"938 N St NW, Washington, DC 20001",Sold 08/13/2019,$1.23M,3 bds,3 ba,"2,238 sqft",Apartment,1900,,Other,None,On street,$376/month,Good solar potentialSun Number™: 69.64,"$1,237,963 ",$1.18M - $1.30M,"+$6,616 (+0.5 %)"
"1806 Vermont Ave NW, Washington, DC 20001",Sold 08/13/2019,$1.13M,3 bds,3 ba,"2,220 sqft",Multi Family,1880,2002,Radiant,Central,On street,,,"$1,140,948 ",$1.08M - $1.20M,"+$6,099 (+0.5 %)"
"1628 11th St NW UNIT 109, Washington, DC 20001",Sold 08/12/2019,$1.00M,3 bds,2.5 ba,"1,704 sqft",Condo,2017,,"Forced air, Heat pump",Central,Attached Garage,,,"$1,010,695 ","$960,000 - $1.06M","+$5,434 (+0.5 %)"
"326 12th St NE # 4, Washington, DC 20002",Sold 08/12/2019,"$889,000 ",3 bds,3 ba,"1,950 sqft",Condo,2011,,,,,$20/month,,"$895,593 ","$851,000 - $940,000","+$2,799 (+0.3 %)"
"779 Morton St NW # 16, Washington, DC 20010",Sold 08/12/2019,$1.05M,3 bds,4 ba,"2,022 sqft",Condo,2015,,,,1 space,$324/month,,"$1,060,219 ",$1.01M - $1.11M,"+$5,700 (+0.5 %)"
"857 3rd St SW # 104, Washington, DC 20024",Sold 08/12/2019,"$689,000 ",3 bds,2 ba,"1,488 sqft",Condo,1961,,Forced air,Central,,$465/month,,"$696,369 ","$662,000 - $731,000","+$3,744 (+0.5 %)"
"1325 13th St NW APT 9, Washington, DC 20005",,"$945,000 ",3 bds,2.5 ba,"1,500 sqft",Condo,1979,,Forced air,Central,Attached Garage,$711/month,Candidate for a community solar programSun Number™: 20.92,"$909,686 ","$864,000 - $955,000","-$1,638 (-0.2 %)"
"2006 38th St SE APT A, Washington, DC 20020",Sold 08/12/2019,"$275,000 ",3 bds,2 ba,"1,342 sqft",Condo,1940,,,,On street,$540/month,,,,
"1920 3rd St NE APT 3, Washington, DC 20002",Sold 08/09/2019,"$535,000 ",3 bds,2 ba,874 sqft,Condo,2016,,Heat pump,Central,,$278/month,,"$540,903 ","$514,000 - $568,000","+$2,959 (+0.6 %)"
"779 Morton St NW # B, Washington, DC 20010",Sold 08/09/2019,$1.05M,3 bds,3.5 ba,"2,022 sqft",Condo,2015,,Forced air,Central,1 space,$368/month,,"$1,060,574 ",$1.01M - $1.11M,"+$5,802 (+0.6 %)"
"4920 8th St NE, Washington, DC 20017",Sold 08/09/2019,"$464,000 ",3 bds,2 ba,"1,782 sqft",Multi Family,1952,1952,Forced air,Central,,,Great solar potentialSun Number™: 89.79,"$469,119 ","$446,000 - $493,000","+$2,566 (+0.5 %)"
"1527 Park Rd NW APT 101, Washington, DC 20010",Sold 08/08/2019,"$545,000 ",3 bds,1 ba,"1,288 sqft",Condo,1905,,Other,Other,Off street,$559/month,Great solar potentialSun Number™: 88.4,"$551,074 ","$524,000 - $579,000","+$3,031 (+0.6 %)"
"6319 7th St NW, Washington, DC 20011",Sold 08/07/2019,"$250,000 ",3 bds,3 ba,"1,581 sqft",Multi Family,1926,1926,Forced air,Central,2 spaces,,Candidate for a community solar programSun Number™: 21.2,"$624,904 ","$594,000 - $656,000","+$2,747 (+0.4 %)"
"2613 Randolph St NE, Washington, DC 20018",Sold 08/05/2019,"$524,500 ",3 bds,2 ba,"1,480 sqft",Multi Family,1936,1936,Radiant,Wall,"Carport, Off street, On street",,,"$530,523 ","$504,000 - $557,000","+$2,968 (+0.6 %)"
"2006 Mississippi Ave SE, Washington, DC 20020",Sold 08/05/2019,"$365,000 ",3 bds,2 ba,"1,708 sqft",Condo,1999,,Forced air,Central,Attached Garage,$76/month,Great solar potentialSun Number™: 80.91,,,
"818 Somerset Pl NW, Washington, DC 20011",Sold 08/05/2019,"$515,000 ",3 bds,2 ba,"1,300 sqft",Multi Family,1927,2001,Radiant,None,"Off street, On street",,Candidate for a community solar programSun Number™: 21.2,"$520,914 ","$495,000 - $547,000","+$2,914 (+0.6 %)"
"4301 Massachusetts Ave NW APT 4003, Washington, DC 20016",Sold 08/05/2019,"$699,000 ",3 bds,2 ba,"1,843 sqft",Condo,1951,,Forced air,Central,Attached Garage,"$1,571/month",Great solar potentialSun Number™: 76.04,"$707,027 ","$672,000 - $742,000","+$3,956 (+0.6 %)"
"522 Irving St NW, Washington, DC 20010",Sold 08/02/2019,"$669,000 ",3 bds,3 ba,"1,833 sqft",Condo,1916,,Other,None,,,,"$676,909 ","$643,000 - $711,000","+$3,850 (+0.6 %)"
"2828 Wisconsin Ave NW APT 301, Washington, DC 20007",Sold 08/01/2019,"$875,000 ",3 bds,3 ba,"1,582 sqft",Condo,1977,,Heat pump,,Attached Garage,$321/month,Good solar potentialSun Number™: 67.88,"$885,444 ","$841,000 - $930,000","+$5,065 (+0.6 %)"
"26 Sheridan St NE, Washington, DC 20011",Sold 08/01/2019,"$575,000 ",3 bds,2.5 ba,"1,632 sqft",Multi Family,1949,1949,Forced air,Central,,,Candidate for a community solar programSun Number™: 21.2,"$581,863 ","$553,000 - $611,000","+$3,329 (+0.6 %)"
"1514 K St SE UNIT 6, Washington, DC 20003",Sold 07/31/2019,"$712,500 ",3 bds,2 ba,#NAME?,Condo,2018,,Forced air,Central,,$298/month,,"$721,086 ","$685,000 - $757,000","+$4,148 (+0.6 %)"
"1712 Fort Davis St SE, Washington, DC 20020",Sold 07/31/2019,"$285,000 ",3 bds,4 ba,"1,536 sqft",Multi Family,1940,1971,Other,None,,,Good solar potentialSun Number™: 69.71,"$484,953 ","$461,000 - $509,000","+$108,471 (+28.8 %)"
"1740 Galen St SE, Washington, DC 20020",Sold 07/30/2019,"$325,000 ",3 bds,2.5 ba,"1,310 sqft",Multi Family,2008,,Heat pump,Central,1 space,,,"$328,954 ","$313,000 - $345,000","+$1,903 (+0.6 %)"
"1206 Shepherd St NW, Washington, DC 20011",Sold 07/30/2019,"$589,000 ",3 bds,1 ba,"1,352 sqft",Condo,1914,,Other,None,,,,"$596,166 ","$566,000 - $626,000","+$3,449 (+0.6 %)"
"3016 M Pl SE, Washington, DC 20019",Sold 07/29/2019,"$300,000 ",3 bds,2 ba,"1,536 sqft",Multi Family,1940,1940,Forced air,None,,,Great solar potentialSun Number™: 76.91,"$456,322 ","$420,000 - $516,000",-$378 (-0.1 %)
"310 16th St SE, Washington, DC 20003",Sold 07/26/2019,"$665,000 ",3 bds,3 ba,"1,769 sqft",Condo,1909,,Other,None,,,,"$673,398 ","$640,000 - $707,000","+$3,984 (+0.6 %)"
"1613 Fairlawn Ave SE, Washington, DC 20020",Sold 07/26/2019,"$450,000 ",3 bds,2 ba,"1,408 sqft",Condo,1938,,Forced air,Central,,,,"$455,683 ","$433,000 - $478,000","+$2,696 (+0.6 %)"
"1613 Fairlawn Ave SE, Washington, DC 20020",Sold 07/26/2019,"$450,000 ",3 bds,2 ba,"1,408 sqft",Condo,1938,,Forced air,Central,,,,"$455,683 ","$433,000 - $478,000","+$2,696 (+0.6 %)"
"1030 Fairmont St NW APT 104, Washington, DC 20001",Sold 07/24/2019,"$595,000 ",3 bds,2 ba,918 sqft,Condo,1900,,"Forced air, Heat pump",Central,,$535/month,Candidate for a community solar programSun Number™: 36.04,"$602,651 ","$573,000 - $633,000","+$3,605 (+0.6 %)"
"3134 Banneker Dr NE, Washington, DC 20018",,"$399,000 ",3 bds,3 ba,"2,148 sqft",Condo,1978,,,,,$107/month,,"$404,131 ","$384,000 - $424,000","+$2,417 (+0.6 %)"
"1008 Upshur St NE, Washington, DC 20017",Sold 07/23/2019,"$499,900 ",3 bds,1.5 ba,"1,832 sqft",Multi Family,1928,1928,Other,None,Detached Garage,,Candidate for a community solar programSun Number™: 20.99,"$506,386 ","$481,000 - $532,000","+$3,045 (+0.6 %)"
"564 Nicholson St NE, Washington, DC 20011",Sold 07/23/2019,"$539,555 ",3 bds,2.5 ba,"1,632 sqft",Multi Family,1950,2014,Forced air,Central,,,Candidate for a community solar programSun Number™: 21.19,"$546,556 ","$519,000 - $574,000","+$3,287 (+0.6 %)"
"1600 8th St NW # 2, Washington, DC 20001",Sold 07/22/2019,$1.15M,3 bds,3 ba,"1,750 sqft",Condo,1874,,Forced air,Central,None,$165/month,,"$1,165,054 ",$1.11M - $1.22M,"+$7,045 (+0.6 %)"
"1736 40th St SE, Washington, DC 20020",Sold 07/22/2019,"$379,000 ",3 bds,2 ba,"1,536 sqft",Multi Family,1941,2010,Forced air,Central,,,Candidate for a community solar programSun Number™: 20.91,"$383,961 ","$365,000 - $403,000","+$2,321 (+0.6 %)"
"1751 18th St NW, Washington, DC 20009",Sold 07/22/2019,$1.70M,3 bds,2.5 ba,"1,994 sqft",Apartment,1910,,Other,,,,,"$1,722,254 ",$1.64M - $1.81M,"+$10,414 (+0.6 %)"
"441 17th St SE, Washington, DC 20003",Sold 07/19/2019,"$939,000 ",3 bds,3.5 ba,"2,430 sqft",Apartment,1976,,Forced air,,,,,,,
"2114 3rd St NE # A, Washington, DC 20002",Sold 07/17/2019,"$204,000 ",3 bds,3 ba,"1,618 sqft",Condo,2014,,,,,$184/month,,"$206,788 ","$196,000 - $217,000","+$1,284 (+0.6 %)"
"915 E St NW APT 415, Washington, DC 20004",Sold 07/17/2019,"$799,000 ",3 bds,3 ba,"1,700 sqft",Condo,2006,,Forced air,Central,Attached Garage,"$1,313/month",Great solar potentialSun Number™: 92.92,"$809,921 ","$769,000 - $850,000","+$5,029 (+0.6 %)"
"5511 Colorado Ave NW UNIT 501, Washington, DC 20011",Sold 07/16/2019,"$799,500 ",3 bds,3 ba,"2,703 sqft",Condo,2010,,,,,"$1,053/month",,"$902,558 ","$821,000 - $1.01M","+$37,016 (+4.3 %)"
"2751 31st Pl NE, Washington, DC 20018",Sold 07/16/2019,"$325,000 ",3 bds,3 ba,"1,292 sqft",Apartment,1978,,Forced air,Other,1 space,,,,,
"635 Q St NW, Washington, DC 20001",Sold 07/15/2019,$1.14M,3 bds,3.5 ba,"1,885 sqft",Multi Family,1900,2015,Forced air,Central,,,Candidate for a community solar programSun Number™: 20.84,"$1,155,846 ",$1.10M - $1.21M,"+$7,253 (+0.6 %)"
"1247 Oates St NE, Washington, DC 20002",Sold 07/15/2019,"$714,700 ",3 bds,2.5 ba,"1,440 sqft",Apartment,1925,,Forced air,Central,,,,,,
"1826 Independence Ave SE APT 4, Washington, DC 20003",Sold 07/12/2019,"$874,900 ",3 bds,3 ba,"2,045 sqft",Condo,1938,,Forced air,Central,,,,"$887,364 ","$843,000 - $932,000","+$5,654 (+0.6 %)"
"2724 12th St NE # 18, Washington, DC 20018",Sold 07/12/2019,"$630,000 ",3 bds,3 ba,"1,242 sqft",Condo,2016,,Forced air,Central,Attached Garage,$348/month,Great solar potentialSun Number™: 86.51,"$641,266 ","$609,000 - $673,000","+$2,299 (+0.4 %)"
"244 14th Pl NE APT 2, Washington, DC 20002",Sold 07/11/2019,"$790,888 ",3 bds,2.5 ba,"1,511 sqft",Condo,2009,,Forced air,Central,,$240/month,Great solar potentialSun Number™: 88.03,"$802,247 ","$762,000 - $842,000","+$5,138 (+0.6 %)"
"215 56th St NE, Washington, DC 20019",Sold 07/11/2019,"$255,550 ",3 bds,3 ba,"1,250 sqft",Multi Family,1944,2014,Forced air,Central,,,Candidate for a community solar programSun Number™: 20.91,"$375,241 ","$338,000 - $398,000",+$239 (+0.1 %)
