Address,Sold date,Sold price,Bedrooms,Bathrooms,Area,Type,Year built,Last remodel year,Heating,Cooling,Parking,HOA / Lot,Sunscore,Zestimate,Zestimate range,Last 30 day change
"325 Prestmoor Pl SW, Atlanta, GA 30331",Sold 07/08/2019,"$318,000 ",4 bds,3.5 ba,"3,056 sqft",Single Family,1998,1998,Forced air,Central,Attached Garage,0.44 acres,Great solar potentialSun Number™: 91.41,"$319,175 ","$294,000 - $345,000",+$70 (+0.0 %)
"215 Adair Ave SE, Atlanta, GA 30315",Sold 07/08/2019,"$103,320 ",5 bds,2 ba,"1,400 sqft",Single Family,1945,1980,Forced air,"Central, Other",Off street,"10,742 sqft",,,,
"2728 Tell Place Dr SW, Atlanta, GA 30331",Sold 07/08/2019,"$350,000 ",5 bds,5 ba,"3,401 sqft",Single Family,2004,2004,Forced air,Central,,0.5 acres,,"$351,293 ","$323,000 - $379,000",+$77 (+0.0 %)
"2884 Chilhowee Dr, Atlanta, GA 30331",Sold 07/08/2019,"$250,000 ",5 bds,4 ba,"3,726 sqft",Single Family,2006,2006,"Forced air, Heat pump",Central,4 spaces,"9,757 sqft",Great solar potentialSun Number™: 82.62,"$250,924 ","$231,000 - $271,000",+$55 (+0.0 %)
"215 Stapler Ct SW, Atlanta, GA 30331",Sold 07/08/2019,"$239,000 ",4 bds,3 ba,"3,095 sqft",Single Family,2006,,Forced air,Central,Attached Garage,0.51 acres,,"$239,883 ","$221,000 - $259,000",+$53 (+0.0 %)
"3839 Stone Rd SW, Atlanta, GA 30331",Sold 07/08/2019,"$95,000 ",4 bds,2 ba,"1,296 sqft",Single Family,1955,1985,Forced air,Other,Off street,0.35 acres,,"$72,007 ","$64,000 - $81,000",+$254 (+0.4 %)
"414 Chappell Rd NW, Atlanta, GA 30318",Sold 07/08/2019,"$67,000 ",4 bds,2 ba,"1,052 sqft",Single Family,1950,1990,Other,Other,,"10,079 sqft",,"$67,247 ","$62,000 - $73,000",+$14 (+0.0 %)
"884 Barnett St NE, Atlanta, GA 30306",Sold 07/08/2019,"$705,000 ",4 bds,4 ba,"2,320 sqft",Single Family,1950,1975,Other,Central,Carport,"8,102 sqft",,"$707,606 ","$651,000 - $764,000",+$156 (+0.0 %)
"657 Killian St SE, Atlanta, GA 30312",Sold 07/08/2019,"$599,000 ",4 bds,2 ba,"2,571 sqft",Single Family,1935,1987,Forced air,Central,2 spaces,"4,552 sqft",,"$601,214 ","$553,000 - $649,000",+$132 (+0.0 %)
"2115 Honeysuckle Ln SW, Atlanta, GA 30311",Sold 07/08/2019,"$149,000 ",4 bds,2 ba,"2,628 sqft",Single Family,1962,1985,Other,Central,,0.53 acres,,"$149,550 ","$138,000 - $162,000",+$32 (+0.0 %)
"160 Woodbine Cir SE, Atlanta, GA 30317",Sold 07/08/2019,"$425,000 ",4 bds,2 ba,"1,836 sqft",Single Family,1950,1950,Forced air,Central,,"8,712 sqft",,"$425,351 ","$404,000 - $447,000","+$2,429 (+0.6 %)"
"320 Brooks Ave SW, Atlanta, GA 30310",Sold 07/08/2019,"$115,000 ",4 bds,2 ba,"1,536 sqft",Single Family,1960,,Stove,Central,1 space,"5,000 sqft",,"$67,063 ","$60,000 - $75,000",+$513 (+0.8 %)
"128 Hillside Ave SE, Atlanta, GA 30315",Sold 07/05/2019,"$290,000 ",4 bds,2.5 ba,"2,072 sqft",Single Family,2006,2006,Forced air,Central,,0.34 acres,,"$291,110 ","$268,000 - $314,000",+$78 (+0.0 %)
"953 Harwell St NW, Atlanta, GA 30314",Sold 07/05/2019,"$230,000 ",4 bds,2.5 ba,"1,494 sqft",Single Family,2007,,Forced air,Central,,"7,405 sqft",,"$230,880 ","$212,000 - $249,000",+$61 (+0.0 %)
"1742 Clifton Way SE, Atlanta, GA 30316",Sold 07/05/2019,"$210,000 ",5 bds,1 ba,"1,368 sqft",Single Family,1950,1950,Forced air,Central,1 space,0.3 acres,,"$265,177 ","$239,000 - $289,000","-$29,559 (-10.0 %)"
"424 Patricia Cir SW, Atlanta, GA 30311",,"$469,000 ",4 bds,3 ba,"3,333 sqft",Single Family,2018,,,,2 spaces,0.45 acres,,"$470,838 ","$433,000 - $509,000",+$142 (+0.0 %)
"2383 Hosea L Williams Dr SE, Atlanta, GA 30317",Sold 07/03/2019,"$564,900 ",4 bds,3 ba,"2,800 sqft",Single Family,1928,2018,Other,Central,Attached Garage,"8,712 sqft",,"$565,358 ","$537,000 - $594,000","+$3,366 (+0.6 %)"
"707 Francis Pl NW, Atlanta, GA 30318",Sold 07/03/2019,"$189,900 ",4 bds,3 ba,"1,585 sqft",Single Family,1940,,Forced air,Central,,0.25 acres,,"$190,644 ","$175,000 - $206,000",+$57 (+0.0 %)
"3728 Brittany Walk, Atlanta, GA 30331",Sold 07/03/2019,"$217,000 ",4 bds,3 ba,"2,971 sqft",Single Family,2008,2008,Heat pump,Central,Attached Garage,0.32 acres,Great solar potentialSun Number™: 92.23,"$217,850 ","$200,000 - $235,000",+$66 (+0.0 %)
"2462 Wrangler Dr SW, Atlanta, GA 30331",Sold 07/03/2019,"$230,000 ",5 bds,3 ba,"3,486 sqft",Single Family,2006,2006,Forced air,Central,4 spaces,0.4 acres,Great solar potentialSun Number™: 91.43,"$230,901 ","$212,000 - $249,000",+$69 (+0.0 %)
"1166 Merrill Ave SW, Atlanta, GA 30310",Sold 07/03/2019,"$279,900 ",4 bds,3 ba,"2,004 sqft",Single Family,1940,,Forced air,Central,2 spaces,"9,539 sqft",,"$281,022 ","$259,000 - $304,000",+$94 (+0.0 %)
"140 Klondike St SW, Atlanta, GA 30331",Sold 07/03/2019,"$220,000 ",4 bds,3 ba,"2,419 sqft",Single Family,2004,2004,Forced air,Central,,0.33 acres,,"$220,862 ","$203,000 - $239,000",+$66 (+0.0 %)
"953 Moreland Ave SE, Atlanta, GA 30316",Sold 07/03/2019,"$525,000 ",5 bds,4 ba,"3,487 sqft",Single Family,1970,2017,"Forced air, Heat pump",Central,Off street,"10,018 sqft",,"$527,057 ","$485,000 - $569,000",+$158 (+0.0 %)
"122 Fairburn Rd SW, Atlanta, GA 30331",Sold 07/03/2019,"$30,000 ",4 bds,2 ba,"1,800 sqft",Single Family,1940,2016,Forced air,Central,,0.33 acres,,"$142,119 ","$98,000 - $193,000","-$1,474 (-1.0 %)"
"1029 Smith St SW, Atlanta, GA 30310",Sold 07/03/2019,"$125,000 ",4 bds,2 ba,"1,112 sqft",Single Family,1930,,Other,Other,,"2,570 sqft",,"$116,434 ","$85,000 - $149,000","-$14,187 (-10.9 %)"
"413 Mulberry Row SE, Atlanta, GA 30354",Sold 07/02/2019,"$222,500 ",30 bds,2.5 ba,"1,981 sqft",Townhouse,2019,,Forced air,Central,4 spaces,,,"$223,382 ","$206,000 - $241,000",+$71 (+0.0 %)
"297 Burbank Dr NW, Atlanta, GA 30314",Sold 07/02/2019,"$270,000 ",12 bds,12 ba,"5,808 sqft",Single Family,,,,,,,,"$271,070 ","$249,000 - $293,000",+$86 (+0.0 %)
"3118 Esplanade Cir SW, Atlanta, GA 30311",Sold 07/02/2019,"$286,000 ",4 bds,2.5 ba,"3,060 sqft",Single Family,2002,,Forced air,Central,,"8,712 sqft",,"$287,133 ","$264,000 - $310,000",+$90 (+0.0 %)
"461 Calhoun St NW, Atlanta, GA 30318",Sold 07/02/2019,"$450,000 ",5 bds,3 ba,"2,228 sqft",Single Family,1930,2009,Radiant,Other,Off street,"8,276 sqft",,"$451,783 ","$416,000 - $488,000",+$143 (+0.0 %)
"2083 Dunwoody St NE, Atlanta, GA 30317",Sold 07/02/2019,"$762,500 ",4 bds,2 ba,"3,510 sqft",Single Family,2017,2017,Forced air,Central,,"8,712 sqft",,"$763,117 ","$725,000 - $801,000","+$4,581 (+0.6 %)"
"252 Patterson Ave SE, Atlanta, GA 30316",Sold 07/02/2019,"$555,000 ",5 bds,3.5 ba,"3,088 sqft",Single Family,1947,,Forced air,Central,1 space,"8,712 sqft",,"$555,254 ","$516,000 - $600,000","+$10,110 (+1.9 %)"
"697 Lawton St SW, Atlanta, GA 30310",Sold 07/01/2019,"$480,000 ",4 bds,4 ba,"2,793 sqft",Single Family,1920,2014,Other,"Central, Other",3 spaces,"8,002 sqft",,"$481,924 ","$443,000 - $520,000",+$161 (+0.0 %)
"946 Gaston St SW, Atlanta, GA 30310",Sold 07/01/2019,"$399,900 ",4 bds,3 ba,"2,190 sqft",Single Family,1945,,"Forced air, Heat pump",Central,Detached Garage,0.5 acres,,"$295,678 ","$239,000 - $349,000","-$47,385 (-13.8 %)"
"1719 Brewer Blvd SW, Atlanta, GA 30310",Sold 07/01/2019,"$255,000 ",5 bds,3 ba,"2,500 sqft",Single Family,1951,1951,Forced air,Central,1 space,1.25 acres,,"$256,022 ","$236,000 - $277,000",+$85 (+0.0 %)
"934 Burns Dr SW, Atlanta, GA 30310",Sold 07/01/2019,"$203,000 ",6 bds,3 ba,"3,346 sqft",Single Family,1930,1980,Other,Other,,"7,501 sqft",,"$292,106 ","$240,000 - $342,000","-$30,361 (-9.4 %)"
"809 Norwood Rd SE, Atlanta, GA 30315",Sold 07/01/2019,"$47,500 ",4 bds,3 ba,"1,982 sqft",Single Family,1952,1952,Forced air,Central,,"9,901 sqft",,"$47,690 ","$44,000 - $52,000",+$16 (+0.0 %)
"1719 Brewer Blvd SW # 9.10.11, Atlanta, GA 30310",Sold 07/01/2019,"$255,000 ",5 bds,3 ba,"2,500 sqft",Single Family,1951,1951,"Electric, Gas",Central,4 spaces,1.25 acres,,"$256,022 ","$236,000 - $277,000",+$85 (+0.0 %)
"204 Preston Ln SW, Atlanta, GA 30315",,"$260,000 ",4 bds,3 ba,"2,170 sqft",Single Family,2015,2015,Forced air,Central,"Off street, Attached Garage","6,534 sqft",,"$261,042 ","$240,000 - $282,000",+$87 (+0.0 %)
"2397 Barrington Trace Cir SW, Atlanta, GA 30331",Sold 07/01/2019,"$420,000 ",5 bds,4.5 ba,"3,900 sqft",Single Family,2017,,Forced air,Central,Attached Garage,0.42 acres,,"$421,683 ","$388,000 - $455,000",+$140 (+0.0 %)
"705 Willoughby Way NE, Atlanta, GA 30312",Sold 07/01/2019,"$660,000 ",4 bds,1 ba,"1,904 sqft",Single Family,1929,,Other,Central,Off street,"6,351 sqft",,"$662,645 ","$610,000 - $716,000",+$221 (+0.0 %)
"778 Brookridge Dr NE, Atlanta, GA 30306",Sold 07/01/2019,"$793,000 ",6 bds,4 ba,"3,540 sqft",Single Family,1925,,Forced air,Central,2 spaces,"8,842 sqft",,"$796,178 ","$732,000 - $860,000",+$265 (+0.0 %)
"1045 Lawton Ave SW, Atlanta, GA 30310",Sold 07/01/2019,"$50,000 ",4 bds,2 ba,"2,260 sqft",Single Family,1930,1980,Forced air,Central,,"8,999 sqft",,"$50,200 ","$46,000 - $54,000",+$16 (+0.0 %)
"6300 Jasper Way, Atlanta, GA 30331",Sold 06/28/2019,"$308,190 ",4 bds,3 ba,"3,236 sqft",Single Family,2019,,Forced air,Central,2 spaces,,,"$309,496 ","$285,000 - $334,000",+$142 (+0.0 %)
"2820 Bluestone Dr SW, Atlanta, GA 30331",Sold 06/28/2019,"$402,305 ",4 bds,3.5 ba,"3,422 sqft",Single Family,2016,2016,Gas,,,0.26 acres,,"$404,010 ","$372,000 - $436,000",+$186 (+0.0 %)
"3275 Saville St SW, Atlanta, GA 30331",Sold 06/28/2019,"$178,500 ",4 bds,3 ba,"1,742 sqft",Single Family,2006,,Forced air,Central,Attached Garage,"6,708 sqft",,"$179,256 ","$165,000 - $194,000",+$82 (+0.0 %)
"772 Maynard Ter SE, Atlanta, GA 30316",Sold 06/28/2019,"$346,000 ",6 bds,4 ba,"2,504 sqft",Single Family,1950,1950,Other,Central,,"8,712 sqft",,"$346,291 ","$329,000 - $364,000","+$2,129 (+0.6 %)"
"201 Clifton St SE, Atlanta, GA 30317",Sold 06/28/2019,"$440,000 ",4 bds,2 ba,"1,850 sqft",Single Family,1960,,,,2 spaces,"4,356 sqft",,"$440,370 ","$418,000 - $462,000","+$2,708 (+0.6 %)"
"2853 Oldknow Dr NW, Atlanta, GA 30318",Sold 06/28/2019,"$248,000 ",4 bds,3 ba,"1,204 sqft",Single Family,1960,,Forced air,Central,2 spaces,0.26 acres,,"$249,051 ","$229,000 - $269,000",+$115 (+0.0 %)
"309 E Side Ave SE, Atlanta, GA 30316",,"$475,000 ",4 bds,3 ba,"2,100 sqft",Single Family,2018,2018,Forced air,Central,6 spaces,"8,712 sqft",,"$475,399 ","$452,000 - $499,000","+$2,922 (+0.6 %)"
"84 Warren St SE, Atlanta, GA 30317",Sold 06/28/2019,"$560,000 ",5 bds,5 ba,"2,951 sqft",Single Family,1947,1947,Other,Central,2 spaces,0.3 acres,,"$560,471 ","$532,000 - $588,000","+$3,446 (+0.6 %)"
"155 Lawshe St SW, Atlanta, GA 30314",Sold 06/28/2019,"$213,000 ",6 bds,2.5 ba,"1,568 sqft",Single Family,1920,1975,Heat pump,Central,,"3,201 sqft",,"$213,903 ","$197,000 - $231,000",+$99 (+0.0 %)
"3216 Belfort Rd SE, Atlanta, GA 30354",Sold 06/28/2019,"$95,000 ",4 bds,2 ba,"1,500 sqft",Single Family,1964,,Forced air,"Central, Other",2 spaces,"10,018 sqft",,"$80,085 ","$73,000 - $88,000",+$362 (+0.5 %)
"760 Stillrock Dr SW, Atlanta, GA 30331",Sold 06/28/2019,"$227,400 ",4 bds,2.5 ba,"2,868 sqft",Single Family,2006,,Forced air,Central,,0.26 acres,,"$228,364 ","$210,000 - $247,000",+$106 (+0.0 %)
"195 Locust St NE, Atlanta, GA 30317",Sold 06/28/2019,"$695,000 ",5 bds,5 ba,"2,732 sqft",Single Family,2007,2007,Forced air,Central,Detached Garage,"8,712 sqft",,"$695,584 ","$661,000 - $730,000","+$4,276 (+0.6 %)"
"445 Blake Ave SE, Atlanta, GA 30316",Sold 06/28/2019,"$525,000 ",4 bds,3 ba,"2,000 sqft",Single Family,2019,2019,Forced air,None,2 spaces,0.4 acres,,"$525,441 ","$499,000 - $552,000","+$3,230 (+0.6 %)"
"2483 Wrangler Dr SW, Atlanta, GA 30331",Sold 06/28/2019,$4.55M,5 bds,3 ba,"2,999 sqft",Single Family,2006,2006,Forced air,Central,2 spaces,0.29 acres,Great solar potentialSun Number™: 92.23,"$224,808 ","$205,000 - $247,000","+$1,007 (+0.4 %)"
"2785 Stonewall Ln SW, Atlanta, GA 30331",Sold 06/28/2019,$4.55M,4 bds,2.5 ba,"3,022 sqft",Single Family,2004,2004,Forced air,Central,2 spaces,0.33 acres,Great solar potentialSun Number™: 90.63,"$224,927 ","$202,000 - $250,000",+$993 (+0.4 %)
"3412 Village Park Ln SW, Atlanta, GA 30331",Sold 06/28/2019,"$235,000 ",4 bds,2.5 ba,"2,667 sqft",Single Family,2004,,Forced air,Central,4 spaces,0.3 acres,,"$235,996 ","$217,000 - $255,000",+$109 (+0.0 %)
"2180 Cypress Ln SW, Atlanta, GA 30331",Sold 06/28/2019,"$162,900 ",4 bds,2.5 ba,"1,476 sqft",Townhouse,2018,,Forced air,Central,,"7,405 sqft",,"$163,590 ","$151,000 - $177,000",+$75 (+0.0 %)
"4720 Edwina Ln SW, Atlanta, GA 30331",Sold 06/28/2019,$4.55M,4 bds,2 ba,"1,800 sqft",Single Family,1973,,Forced air,Central,Attached Garage,0.33 acres,,"$108,637 ","$99,000 - $120,000",+$946 (+0.9 %)
"225 Stoneleigh Dr SW, Atlanta, GA 30331",Sold 06/28/2019,"$305,000 ",5 bds,3 ba,"2,661 sqft",Single Family,1999,,Forced air,Central,4 spaces,0.5 acres,,"$306,293 ","$282,000 - $331,000",+$142 (+0.0 %)
"209 Wilbur Ave SE # A, Atlanta, GA 30316",Sold 06/28/2019,"$674,150 ",4 bds,3 ba,"2,635 sqft",Townhouse,2019,,Forced air,Central,Attached Garage,,,"$677,008 ","$623,000 - $731,000",+$313 (+0.0 %)
"1615 Van Vleck Ave SE, Atlanta, GA 30316",Sold 06/28/2019,"$435,000 ",5 bds,5 ba,"2,600 sqft",Single Family,2018,2018,Forced air,"Central, Other",2 spaces,0.3 acres,,"$435,366 ","$414,000 - $457,000","+$2,677 (+0.6 %)"
"201 Clifton St SE # 14, Atlanta, GA 30317",Sold 06/28/2019,"$440,000 ",4 bds,2 ba,"1,850 sqft",Single Family,1960,1960,Forced air,Central,,"4,356 sqft",,"$440,370 ","$418,000 - $462,000","+$2,708 (+0.6 %)"
"382 Southerland Ter NE, Atlanta, GA 30307",Sold 06/28/2019,"$948,000 ",4 bds,3 ba,"2,966 sqft",Single Family,2008,,Forced air,Central,"Carport, Detached Garage","8,712 sqft",,"$948,797 ","$901,000 - $996,000","+$5,833 (+0.6 %)"
"5700 Suttles Dr SW, Atlanta, GA 30331",Sold 06/28/2019,"$188,900 ",4 bds,2.5 ba,"1,900 sqft",Townhouse,2005,2005,Forced air,Central,On street,"1,320 sqft",,"$189,700 ","$175,000 - $205,000",+$87 (+0.0 %)
"603 Grant St SE, Atlanta, GA 30312",Sold 06/28/2019,"$800,000 ",4 bds,4 ba,"3,517 sqft",Single Family,2004,2004,Forced air,Central,2 spaces,"9,631 sqft",,"$803,392 ","$739,000 - $868,000",+$372 (+0.0 %)
"682 Durant Pl NE, Atlanta, GA 30308",,"$508,000 ",4 bds,2 ba,"2,932 sqft",Single Family,1925,1965,Forced air,Central,1 space,"4,660 sqft",,"$510,153 ","$469,000 - $551,000",+$235 (+0.0 %)
"3748 Stamford Rd SW, Atlanta, GA 30331",Sold 06/28/2019,$4.55M,5 bds,2.5 ba,"1,000 sqft",Single Family,1966,,Other,Central,,0.53 acres,,"$110,522 ","$99,000 - $123,000",+$490 (+0.4 %)
"336 6th St NE, Atlanta, GA 30308",Sold 06/28/2019,"$950,000 ",4 bds,3.5 ba,"2,251 sqft",Townhouse,2019,2019,Forced air,Central,Attached Garage,"7,492 sqft",,"$954,028 ","$878,000 - $1.03M",+$441 (+0.0 %)
"295 Wilson Mill Rd SW, Atlanta, GA 30331",Sold 06/28/2019,$4.55M,4 bds,2 ba,"1,186 sqft",Single Family,1984,,Forced air,"Central, Other",1 space,0.29 acres,,"$132,017 ","$120,000 - $145,000","+$1,416 (+1.1 %)"
"3370 Lynfield Dr SW, Atlanta, GA 30311",Sold 06/28/2019,"$198,200 ",5 bds,2.5 ba,"1,829 sqft",Single Family,1959,,Forced air,Central,2 spaces,0.41 acres,,"$121,583 ","$108,000 - $137,000",+$773 (+0.6 %)
"985 Memorial Dr SE # 6, Atlanta, GA 30316",Sold 06/28/2019,"$825,437 ",4 bds,5 ba,"3,390 sqft",Townhouse,2018,2018,Gas,Central,,,,"$828,936 ","$763,000 - $895,000",+$382 (+0.0 %)
"5185 Stone Croft Trl SW, Atlanta, GA 30331",Sold 06/27/2019,"$300,000 ",5 bds,3.5 ba,"2,780 sqft",Single Family,2001,2001,Forced air,Central,Attached Garage,0.43 acres,,"$301,295 ","$277,000 - $325,000",+$152 (+0.1 %)
"3788 Hempstead Way, Atlanta, GA 30331",Sold 06/27/2019,"$209,500 ",4 bds,2.5 ba,"2,338 sqft",Single Family,2018,,Electric,Central,2 spaces,"6,098 sqft",,"$210,404 ","$194,000 - $227,000",+$106 (+0.1 %)
"4571 Sahara Dr SW, Atlanta, GA 30331",Sold 06/27/2019,"$122,900 ",4 bds,2 ba,"1,436 sqft",Single Family,1970,1970,Forced air,Central,Off street,0.32 acres,,"$123,430 ","$114,000 - $133,000",+$62 (+0.1 %)
"2192 Cypress Ln SW, Atlanta, GA 30331",Sold 06/27/2019,"$158,900 ",4 bds,2.5 ba,"1,476 sqft",Townhouse,2018,,Forced air,Central,,"7,405 sqft",,"$159,585 ","$147,000 - $172,000",+$80 (+0.1 %)
"4042 Moheb St SW, Atlanta, GA 30331",Sold 06/27/2019,"$310,000 ",4 bds,3.5 ba,"4,785 sqft",Single Family,2003,2003,Forced air,Central,Attached Garage,0.46 acres,,"$651,537 ","$580,000 - $717,000","-$2,375 (-0.4 %)"
"3484 Mount Gilead Rd SW, Atlanta, GA 30331",Sold 06/27/2019,"$76,000 ",4 bds,3 ba,"1,032 sqft",Single Family,1967,1967,Forced air,Central,,"9,518 sqft",,"$75,323 ","$69,000 - $81,000",+$38 (+0.1 %)
"1037 Ira St SW, Atlanta, GA 30310",Sold 06/27/2019,"$153,000 ",4 bds,2 ba,"1,064 sqft",Single Family,2002,,Heat pump,Central,"Off street, On street","5,009 sqft",,"$153,660 ","$141,000 - $166,000",+$77 (+0.1 %)
"2325 Barrington, Atlanta, GA 30331",Sold 06/26/2019,"$415,000 ",4 bds,4 ba,#NAME?,Single Family,2007,,Forced air,Central,Attached Garage,1 acre,,"$416,791 ","$383,000 - $450,000",+$210 (+0.1 %)
"2190 Cypress Ln SW, Atlanta, GA 30331",Sold 06/26/2019,"$159,900 ",4 bds,3 ba,"1,397 sqft",Townhouse,2018,,Forced air,Central,,"4,356 sqft",,"$160,602 ","$148,000 - $173,000",+$87 (+0.1 %)
"2325 Barrington Trace Cir SW, Atlanta, GA 30331",Sold 06/26/2019,"$415,000 ",4 bds,4 ba,"3,912 sqft",Single Family,2007,2007,Forced air,Central,3 spaces,1 acre,,"$416,823 ","$383,000 - $450,000",+$228 (+0.1 %)
"338 Saint Johns Ave SW, Atlanta, GA 30315",Sold 06/26/2019,"$190,000 ",4 bds,3 ba,"2,385 sqft",Single Family,2007,2007,Forced air,Central,4 spaces,"9,670 sqft",,"$245,240 ","$233,000 - $258,000","-$3,411 (-1.4 %)"
"597 Cativo Dr SW, Atlanta, GA 30311",Sold 06/26/2019,"$399,995 ",4 bds,3 ba,"3,400 sqft",Single Family,1986,,Forced air,Central,2 spaces,0.48 acres,,"$401,752 ","$370,000 - $434,000",+$220 (+0.1 %)
"4192 Woodland Park Dr SW, Atlanta, GA 30331",Sold 06/26/2019,"$225,000 ",4 bds,2.5 ba,"1,974 sqft",Single Family,2017,2017,Gas,,,"5,711 sqft",,"$225,988 ","$208,000 - $244,000",+$123 (+0.1 %)
"814 Moreland Ave SE, Atlanta, GA 30316",Sold 06/26/2019,"$280,000 ",4 bds,3 ba,"1,454 sqft",Single Family,1930,,Forced air,Central,4 spaces,"8,712 sqft",,"$280,242 ","$266,000 - $294,000","+$1,741 (+0.6 %)"
"1259 Willis Mill Rd SW, Atlanta, GA 30311",Sold 06/26/2019,"$189,000 ",4 bds,3 ba,"2,883 sqft",Single Family,1990,1990,Forced air,Other,6 spaces,0.42 acres,,,,
"2228 Pansy St NW, Atlanta, GA 30314",Sold 06/25/2019,"$67,000 ",4 bds,2 ba,"1,400 sqft",Single Family,1950,1975,Forced air,Other,,"10,454 sqft",,"$175,314 ","$116,000 - $219,000","+$58,493 (+50.1 %)"
"1720 Austin Rd SW, Atlanta, GA 30331",Sold 06/25/2019,"$160,000 ",4 bds,2 ba,"1,467 sqft",Single Family,1955,1990,Forced air,Central,3 spaces,0.47 acres,,"$160,715 ","$148,000 - $174,000",+$95 (+0.1 %)
"405 Altoona Pl SW, Atlanta, GA 30310",Sold 06/25/2019,"$355,000 ",4 bds,2 ba,"2,300 sqft",Single Family,1930,2014,Heat pump,Central,Off street,"7,684 sqft",,"$356,587 ","$328,000 - $385,000",+$211 (+0.1 %)
"1033 Palmetto Ave SW, Atlanta, GA 30314",Sold 06/25/2019,"$114,000 ",9 bds,3 ba,"1,152 sqft",Single Family,1940,,Forced air,Other,Detached Garage,"5,000 sqft",,"$159,124 ","$118,000 - $228,000","+$16,589 (+11.6 %)"
"2125 Hollywood Dr NW, Atlanta, GA 30318",Sold 06/25/2019,"$36,830 ",5 bds,4 ba,"2,084 sqft",Townhouse,2008,2008,Forced air,Central,,"2,134 sqft",,"$217,370 ","$189,000 - $250,000","+$15,509 (+7.7 %)"
"168 Mellrich Ave NE, Atlanta, GA 30317",,"$528,000 ",4 bds,2 ba,"2,100 sqft",Single Family,1950,,"Forced air, Heat pump",Central,2 spaces,"8,712 sqft",,"$528,462 ","$502,000 - $555,000","+$3,300 (+0.6 %)"
"1340 Bernard St NW, Atlanta, GA 30314",Sold 06/24/2019,"$128,000 ",4 bds,2 ba,"1,454 sqft",Single Family,1940,2012,Forced air,Central,"Off street, On street","6,251 sqft",,"$165,402 ","$121,000 - $223,000","-$10,082 (-5.7 %)"
"174 Readville St, Boston, MA 02136",Sold 11/13/2019,"$530,000 ",3 bds,2 ba,"1,300 sqft",Single Family,1966,2013,Baseboard,Central,3 spaces,"4,639 sqft",Great solar potentialSun Number™: 87.02,"$530,016 ","$498,000 - $562,000","+$1,493 (+0.3 %)"
"28 Melrose St, Boston, MA 02116",Sold 11/08/2019,$2.64M,3 bds,3 ba,"2,590 sqft",Single Family,1890,2016,Forced air,Central,,871 sqft,,"$2,640,283 ",$2.48M - $2.80M,"+$64,117 (+2.5 %)"
"428 Medford St APT 8, Boston, MA 02129",Sold 11/07/2019,$1.07M,3 bds,3 ba,"1,847 sqft",Single Family,1998,1999,Forced air,Central,1 space,"2,178 sqft",,"$1,075,132 ",$1.01M - $1.14M,+$127 (+0.0 %)
"30 Richfield St, Boston, MA 02125",Sold 11/04/2019,"$379,516 ",3 bds,2 ba,"1,740 sqft",Single Family,2007,2007,Baseboard,,1 space,"6,534 sqft",,"$379,580 ","$357,000 - $402,000","-$7,874 (-2.0 %)"
"7 Hallowell St, Boston, MA 02126",Sold 10/31/2019,"$410,000 ",3 bds,2 ba,"1,484 sqft",Single Family,1960,1960,Baseboard,None,3 spaces,"6,534 sqft",Candidate for a community solar programSun Number™: 23.02,"$409,957 ","$385,000 - $439,000","+$18,707 (+4.8 %)"
"44 Green St, Boston, MA 02129",Sold 10/31/2019,"$900,000 ",3 bds,1 ba,"1,240 sqft",Single Family,1890,1981,"Baseboard, Radiant",None,,871 sqft,Great solar potentialSun Number™: 89.2,"$900,183 ","$846,000 - $954,000","+$11,062 (+1.2 %)"
"146 Hackensack Rd, Boston, MA 02467",Sold 10/30/2019,"$680,000 ",3 bds,2 ba,"1,620 sqft",Single Family,1986,1986,Baseboard,Wall,1 space,"5,227 sqft",,"$680,131 ","$639,000 - $721,000","-$9,779 (-1.4 %)"
"3 Wall St, Boston, MA 02129",Sold 10/30/2019,$1.20M,3 bds,2 ba,"1,954 sqft",Single Family,1890,1997,"Baseboard, Forced air",,,871 sqft,Great solar potentialSun Number™: 85.2,"$1,200,231 ",$1.13M - $1.27M,"-$74,022 (-5.8 %)"
"99 Orange St, Boston, MA 02131",Sold 10/30/2019,"$580,000 ",3 bds,2 ba,"1,844 sqft",Single Family,1920,1920,Radiant,None,2 spaces,"6,098 sqft",Candidate for a community solar programSun Number™: 22.58,"$580,111 ","$545,000 - $615,000","-$38,204 (-6.2 %)"
"131 Mount Hope St, Boston, MA 02131",Sold 10/29/2019,"$415,000 ",3 bds,2 ba,"1,267 sqft",Single Family,1950,1950,Baseboard,,4 spaces,"6,098 sqft",,"$415,075 ","$390,000 - $440,000","+$30,181 (+7.8 %)"
"354 Park St, Boston, MA 02132",Sold 10/24/2019,"$805,000 ",3 bds,3 ba,"2,361 sqft",Single Family,1954,1954,Radiant,Central,2 spaces,"6,098 sqft",Limited solar potentialSun Number™: 50.94,"$805,102 ","$757,000 - $853,000","-$1,778 (-0.2 %)"
"14 Thomas Park, South Boston, MA 02127",Sold 10/22/2019,$1.39M,3 bds,3 ba,"2,146 sqft",Single Family,1890,2000,"Baseboard, Forced air",Central,2 spaces,"1,306 sqft",,"$1,390,145 ",$1.31M - $1.47M,"+$7,578 (+0.5 %)"
