Address,Sold date,Sold price,Bedrooms,Bathrooms,Area,Type,Year built,Last remodel year,Heating,Cooling,Parking,HOA / Lot,Sunscore,Zestimate,Zestimate range,Last 30 day change
"205 Beverly Rd NE, Atlanta, GA 30309",Sold 10/07/2019,"$838,000 ",4 bds,3 ba,"5,366 sqft",Single Family,1935,1980,Other,Central,1 space,0.3 acres,,"$838,945 ","$780,000 - $898,000","+$4,167 (+0.5 %)"
"674 Waterford Rd NW, Atlanta, GA 30318",Sold 10/07/2019,"$200,000 ",5 bds,2 ba,"1,746 sqft",Single Family,1959,,"Baseboard, Forced air",Central,1 space,0.77 acres,,"$200,225 ","$186,000 - $214,000","+$4,855 (+2.5 %)"
"1450 May Ave SE, Atlanta, GA 30316",Sold 10/04/2019,"$589,900 ",4 bds,3 ba,"2,300 sqft",Single Family,2019,2019,Forced air,Central,4 spaces,"8,712 sqft",,"$580,638 ","$552,000 - $610,000","-$1,681 (-0.3 %)"
"4201 Wieuca Rd NE, Atlanta, GA 30342",Sold 10/04/2019,$1.08M,5 bds,6 ba,"4,848 sqft",Single Family,2008,2008,"Forced air, Other","Central, Other",3 spaces,0.54 acres,,"$1,446,974 ",$1.29M - $1.61M,"+$32,655 (+2.3 %)"
"876 Thurmond St NW, Atlanta, GA 30314",Sold 10/04/2019,"$285,000 ",4 bds,4 ba,"1,572 sqft",Single Family,1920,1920,Forced air,Central,,"4,268 sqft",,,,
"229 Robin Hood Rd NE, Atlanta, GA 30309",Sold 10/04/2019,$1.56M,5 bds,4 ba,"4,400 sqft",Single Family,1951,,Forced air,Central,2 spaces,0.76 acres,,"$1,561,864 ",$1.45M - $1.69M,"+$31,130 (+2.0 %)"
"1097 Cordova St SW, Atlanta, GA 30310",Sold 10/04/2019,"$160,000 ",4 bds,2 ba,"1,450 sqft",Multiple Occupancy,1955,1975,Other,Central,,,,"$245,029 ","$201,000 - $287,000","+$45,853 (+23.0 %)"
"3216 Valleydale Dr SW, Atlanta, GA 30311",Sold 10/04/2019,"$375,000 ",5 bds,3 ba,"3,768 sqft",Single Family,1960,1960,Other,Central,3 spaces,0.61 acres,,"$375,448 ","$349,000 - $405,000","+$56,948 (+17.9 %)"
"160 Rockyford Rd NE, Atlanta, GA 30317",Sold 10/04/2019,"$310,000 ",4 bds,2 ba,"1,860 sqft",Single Family,1948,1948,Forced air,Central,3 spaces,0.4 acres,,"$309,594 ","$294,000 - $325,000","+$2,333 (+0.8 %)"
"160 Rockyford Rd NE # 9, Atlanta, GA 30317",Sold 10/04/2019,"$310,000 ",4 bds,2 ba,"1,860 sqft",Single Family,1948,,Forced air,Central,,0.4 acres,,"$310,341 ","$295,000 - $326,000","+$2,007 (+0.7 %)"
"2201 W Wesley Rd NW, Atlanta, GA 30327",Sold 10/04/2019,$1.15M,6 bds,5 ba,"5,159 sqft",Single Family,1985,1985,Forced air,Central,Attached Garage,2 acres,,"$1,153,877 ",$1.07M - $1.25M,"-$3,813 (-0.3 %)"
"817 Essie Ave SE, Atlanta, GA 30316",Sold 10/04/2019,"$641,000 ",4 bds,4 ba,"3,130 sqft",Single Family,1920,2009,"Forced air, Other",Central,Off street,"5,401 sqft",,"$641,766 ","$597,000 - $693,000","+$30,864 (+5.1 %)"
"129 Peachtree Hills Ave NE, Atlanta, GA 30305",Sold 10/04/2019,"$800,000 ",4 bds,3 ba,"2,200 sqft",Single Family,1930,1980,Forced air,Central,2 spaces,0.27 acres,,"$800,956 ","$745,000 - $865,000","+$9,897 (+1.3 %)"
"991 Peachtree Battle Cir NW, Atlanta, GA 30327",Sold 10/04/2019,$1.42M,6 bds,6 ba,"4,875 sqft",Single Family,2019,,Forced air,Central,,0.38 acres,,"$1,416,691 ",$1.32M - $1.53M,"-$6,311 (-0.4 %)"
"641 Peachtree Battle Ave NW, Atlanta, GA 30327",,$1.20M,4 bds,5 ba,"3,914 sqft",Single Family,1938,1980,Forced air,Central,Detached Garage,0.72 acres,,"$1,201,434 ",$1.12M - $1.30M,"-$6,169 (-0.5 %)"
"1006 Lawton Ave SW, Atlanta, GA 30310",Sold 10/03/2019,"$405,000 ",4 bds,4 ba,"3,260 sqft",Single Family,1920,,"Forced air, Other",Central,1 space,"8,886 sqft",,"$405,493 ","$377,000 - $438,000","+$4,715 (+1.2 %)"
"984 Eden Ave SE, Atlanta, GA 30316",Sold 10/03/2019,"$475,000 ",4 bds,2 ba,"1,902 sqft",Single Family,1940,2008,Forced air,Central,3 spaces,0.28 acres,Limited solar potentialSun Number™: 58.63,"$475,578 ","$442,000 - $514,000",-$502 (-0.1 %)
"2508 Oldknow Dr NW, Atlanta, GA 30318",Sold 10/03/2019,"$110,000 ",4 bds,2 ba,"1,224 sqft",Multi Family,1985,,Heat pump,Central,2 spaces,,,"$110,133 ","$102,000 - $119,000","-$17,945 (-14.0 %)"
"738 Wildwood Rd NE, Atlanta, GA 30324",,$1.85M,6 bds,5 ba,"7,040 sqft",Single Family,2005,1990,"Forced air, Heat pump",Central,Attached Garage,0.54 acres,Great solar potentialSun Number™: 79.41,"$1,852,252 ",$1.72M - $2.00M,"+$23,657 (+1.3 %)"
"460 W Paces Ferry Rd NW, Atlanta, GA 30305",Sold 10/03/2019,$1.61M,5 bds,7 ba,"4,983 sqft",Single Family,1972,1992,Forced air,Central,6 spaces,1.1 acres,,"$1,611,959 ",$1.50M - $1.74M,"-$130,740 (-7.5 %)"
"1006 Lawton St SW, Atlanta, GA 30310",Sold 10/03/2019,"$405,000 ",4 bds,4 ba,"3,260 sqft",Single Family,1920,,Forced air,Central,Carport,"8,712 sqft",,"$405,493 ","$377,000 - $438,000","+$23,896 (+6.3 %)"
"2540 Sibley Dr NE, Atlanta, GA 30324",Sold 10/03/2019,"$520,000 ",4 bds,3.5 ba,"2,509 sqft",Townhouse,2014,,Other,Central,2 spaces,"1,002 sqft",,"$520,633 ","$484,000 - $562,000","+$11,630 (+2.3 %)"
"905 Niskey Lake Cir SW, Atlanta, GA 30331",Sold 10/03/2019,"$298,000 ",5 bds,4 ba,"2,301 sqft",Single Family,1966,1966,Forced air,Central,2 spaces,0.61 acres,,"$298,398 ","$278,000 - $322,000",+$140 (+0.0 %)
"2866 Elliott Cir NE, Atlanta, GA 30305",Sold 10/03/2019,$1.23M,4 bds,6 ba,"4,845 sqft",Single Family,2019,1980,Forced air,Central,,"7,405 sqft",,"$1,231,497 ",$1.15M - $1.33M,"+$4,207 (+0.3 %)"
"227 Barfield Ave SW, Atlanta, GA 30310",Sold 10/03/2019,"$245,000 ",4 bds,3 ba,"1,439 sqft",Single Family,2004,2004,"Forced air, Heat pump, Other","Central, Other",,"10,001 sqft",Good solar potentialSun Number™: 65.82,"$245,298 ","$228,000 - $265,000","+$2,448 (+1.0 %)"
"2491 Paul Ave NW, Atlanta, GA 30318",Sold 10/02/2019,"$380,000 ",4 bds,3 ba,"1,948 sqft",Single Family,2003,2018,"Forced air, Heat pump",Central,2 spaces,"10,842 sqft",Great solar potentialSun Number™: 83.41,"$380,470 ","$354,000 - $411,000","+$6,049 (+1.6 %)"
"747 Virginia Cir NE, Atlanta, GA 30306",,$1.45M,6 bds,7 ba,"4,700 sqft",Single Family,2010,2010,Forced air,Central,Detached Garage,"7,845 sqft",Great solar potentialSun Number™: 87.43,"$1,451,797 ",$1.35M - $1.57M,-$102 (-0.0 %)
"385 Dartmouth Dr SW, Atlanta, GA 30331",Sold 10/02/2019,"$113,000 ",5 bds,2 ba,950 sqft,Single Family,1963,1963,Other,Central,,"9,496 sqft",,"$118,160 ","$112,000 - $124,000","+$1,254 (+1.1 %)"
"533 Linwood Ave NE, Atlanta, GA 30306",Sold 10/02/2019,"$923,647 ",4 bds,2 ba,"2,450 sqft",Single Family,1920,1990,Heat pump,Central,,"8,102 sqft",,"$924,791 ","$860,000 - $999,000","-$5,524 (-0.6 %)"
"160 Arcadia Cir NW, Atlanta, GA 30314",Sold 10/02/2019,"$557,659 ",15 bds,6 ba,"6,500 sqft",Single Family,1959,2016,"Forced air, Heat pump",Central,24 spaces,0.54 acres,,"$326,886 ","$206,000 - $451,000","-$11,273 (-3.3 %)"
"812 Virginia Park Cir NE, Atlanta, GA 30306",Sold 10/02/2019,"$639,900 ",4 bds,4 ba,"2,400 sqft",Single Family,2016,2016,,,2 spaces,,,"$640,624 ","$609,000 - $673,000","+$7,770 (+1.2 %)"
"3100 Marne Dr NW, Atlanta, GA 30305",Sold 10/02/2019,"$865,000 ",5 bds,4 ba,"2,972 sqft",Single Family,1960,,Forced air,Central,Detached Garage,0.79 acres,,"$866,072 ","$805,000 - $935,000","-$142,779 (-14.2 %)"
"3601 Nancy Creek Rd NW, Atlanta, GA 30327",Sold 10/02/2019,$1.85M,6 bds,6 ba,"3,980 sqft",Single Family,1938,1986,Forced air,Central,,3.78 acres,,"$1,852,292 ",$1.72M - $2.00M,"-$29,532 (-1.6 %)"
"1069 Cumberland Rd NE, Atlanta, GA 30306",Sold 10/01/2019,$1.90M,6 bds,7 ba,"2,047 sqft",Single Family,2019,1980,Forced air,Central,Detached Garage,"9,583 sqft",,"$1,902,396 ",$1.77M - $2.05M,"+$39,824 (+2.1 %)"
"155 The Prado NE, Atlanta, GA 30309",,$1.00M,4 bds,3 ba,"2,705 sqft",Single Family,1920,1980,Forced air,Central,2 spaces,"10,323 sqft",,"$1,001,261 ","$931,000 - $1.08M",-$347 (-0.0 %)
"2205 Stephen Long Dr NE, Atlanta, GA 30305",,"$630,000 ",4 bds,2 ba,"1,830 sqft",Single Family,1929,2000,Forced air,Central,2 spaces,"8,276 sqft",,"$630,794 ","$587,000 - $681,000","+$1,378 (+0.2 %)"
"143 W Paces Ferry Rd NW, Atlanta, GA 30305",Sold 10/01/2019,$2.75M,5 bds,,"6,530 sqft",Single Family,2003,2003,Forced air,Central,4 spaces,0.7 acres,,"$2,353,411 ",$2.09M - $2.73M,"-$32,821 (-1.4 %)"
"899 Charles Allen Dr NE, Atlanta, GA 30308",Sold 10/01/2019,"$969,000 ",4 bds,3 ba,"1,701 sqft",Single Family,1924,2006,Forced air,Central,Attached Garage,"9,583 sqft",Good solar potentialSun Number™: 69.83,"$970,222 ","$902,000 - $1.05M","+$10,841 (+1.1 %)"
"390 Sutherland Pl NE, Atlanta, GA 30307",Sold 10/01/2019,"$915,000 ",4 bds,4 ba,"3,175 sqft",Single Family,2004,2004,Forced air,Central,2 spaces,"8,712 sqft",Great solar potentialSun Number™: 89.83,"$916,049 ","$870,000 - $962,000","+$4,305 (+0.5 %)"
"155 Candler Rd SE, Atlanta, GA 30317",Sold 09/30/2019,"$475,000 ",4 bds,4 ba,"2,485 sqft",Single Family,2019,,Forced air,Central,4 spaces,0.3 acres,,"$475,544 ","$452,000 - $499,000","+$8,443 (+1.8 %)"
"1458 Fairmont Ave NW, Atlanta, GA 30318",Sold 09/30/2019,"$692,900 ",4 bds,4 ba,"3,243 sqft",Single Family,2019,,,,,,,"$693,787 ","$645,000 - $749,000","+$85,794 (+14.1 %)"
"615 Burke Rd NE, Atlanta, GA 30305",Sold 09/30/2019,$1.23M,6 bds,5.5 ba,"5,900 sqft",Single Family,2007,2007,Forced air,Central,2 spaces,0.38 acres,,"$1,232,826 ",$1.15M - $1.33M,"+$10,152 (+0.8 %)"
"3300 W Shadowlawn Ave NE, Atlanta, GA 30305",,"$950,000 ",4 bds,3 ba,"4,500 sqft",Single Family,1923,1990,Forced air,Central,2 spaces,0.27 acres,Great solar potentialSun Number™: 90.61,"$951,216 ","$885,000 - $1.03M","+$8,072 (+0.9 %)"
"632 Kennolia Dr SW, Atlanta, GA 30310",Sold 09/30/2019,"$351,000 ",4 bds,4 ba,"2,182 sqft",Single Family,1955,,Forced air,Central,1 space,"9,757 sqft",,"$351,449 ","$327,000 - $380,000","+$7,024 (+2.0 %)"
"491 Elbridge Dr NW, Atlanta, GA 30318",Sold 09/30/2019,"$85,000 ",5 bds,2 ba,975 sqft,Single Family,1968,1968,Other,Central,1 space,"8,999 sqft",,"$120,993 ","$92,000 - $161,000","-$2,701 (-2.2 %)"
"1735 Stokes Ave SW, Atlanta, GA 30310",Sold 09/30/2019,"$248,000 ",5 bds,2 ba,"2,584 sqft",Single Family,1948,1948,Other,Central,,0.46 acres,,"$248,317 ","$231,000 - $268,000","-$42,801 (-14.7 %)"
"3015 Habersham Rd NW, Atlanta, GA 30305",Sold 09/30/2019,$1.30M,4 bds,4 ba,"3,260 sqft",Single Family,1957,1980,Forced air,Central,,1.12 acres,,"$1,301,664 ",$1.21M - $1.41M,"+$67,590 (+5.5 %)"
"130 Blackland Rd NW, Atlanta, GA 30342",Sold 09/30/2019,$1.00M,5 bds,7 ba,"4,941 sqft",Single Family,1996,1996,Forced air,Central,,1.27 acres,,"$2,468,702 ",$2.25M - $2.76M,"+$15,900 (+0.6 %)"
"1490 Monroe Dr NE, Atlanta, GA 30324",Sold 09/30/2019,"$500,000 ",5 bds,2 ba,"1,124 sqft",Multi Family,1930,1970,Forced air,Central,,,,"$500,640 ","$466,000 - $541,000","-$41,332 (-7.6 %)"
"3636 Dumbarton Rd NW, Atlanta, GA 30327",Sold 09/30/2019,$1.60M,4 bds,6 ba,"5,296 sqft",Single Family,1962,1980,Forced air,Central,,1.05 acres,,"$1,602,048 ",$1.49M - $1.73M,"+$34,304 (+2.2 %)"
"2166 Larchwood Rd SW, Atlanta, GA 30310",Sold 09/30/2019,"$180,000 ",4 bds,2 ba,"1,429 sqft",Single Family,1920,2006,Forced air,Central,3 spaces,"5,445 sqft",Great solar potentialSun Number™: 88.22,"$180,230 ","$168,000 - $195,000","-$7,405 (-3.9 %)"
"1000 Williams Mill Rd NE, Atlanta, GA 30306",Sold 09/30/2019,"$800,000 ",4 bds,4 ba,"3,250 sqft",Single Family,1920,,Forced air,Central,2 spaces,"8,799 sqft",,"$801,024 ","$745,000 - $865,000","-$82,709 (-9.4 %)"
"212 Farrington Ave SE, Atlanta, GA 30315",Sold 09/30/2019,"$343,000 ",4 bds,3 ba,"2,092 sqft",Single Family,2005,2005,Forced air,Central,Off street,"4,791 sqft",Great solar potentialSun Number™: 85.83,"$343,439 ","$319,000 - $371,000",-$868 (-0.3 %)
"1070 Hemphill Ave NW, Atlanta, GA 30318",Sold 09/30/2019,"$499,000 ",4 bds,3 ba,"1,814 sqft",Multi Family,1920,1988,Forced air,Central,2 spaces,,Candidate for a community solar programSun Number™: 20.22,"$489,913 ","$465,000 - $514,000",-$557 (-0.1 %)
"1921 Bay Line Ln NW, Atlanta, GA 30318",Sold 09/30/2019,"$505,000 ",4 bds,4 ba,"2,249 sqft",Townhouse,2017,2017,Forced air,Central,Attached Garage,"3,267 sqft",,"$505,646 ","$470,000 - $546,000","-$3,308 (-0.6 %)"
"5250 Sandtown Center Blvd SW, Atlanta, GA 30331",Sold 09/30/2019,"$237,500 ",4 bds,3 ba,"3,066 sqft",Single Family,2005,2005,Forced air,Central,Attached Garage,"7,710 sqft",,"$237,804 ","$221,000 - $257,000","-$6,261 (-2.6 %)"
"4246 Mcclatchey Cir NE, Atlanta, GA 30342",Sold 09/30/2019,"$500,000 ",4 bds,4 ba,"2,808 sqft",Single Family,1960,1980,Forced air,Central,Attached Garage,0.49 acres,,"$500,640 ","$466,000 - $541,000","-$149,587 (-23.0 %)"
"1541 Mcpherson Ave SE, Atlanta, GA 30316",Sold 09/30/2019,"$265,000 ",4 bds,2 ba,"1,244 sqft",Single Family,1941,1941,Forced air,Central,Attached Garage,0.25 acres,,"$276,315 ","$262,000 - $290,000",+$397 (+0.1 %)
"109 Peachtree Hills Ave NE, Atlanta, GA 30305",Sold 09/30/2019,"$680,000 ",4 bds,3 ba,"2,930 sqft",Single Family,1930,2005,Heat pump,Central,Off street,"6,721 sqft",Limited solar potentialSun Number™: 53.81,"$680,870 ","$633,000 - $735,000",-$722 (-0.1 %)
"700 Garibaldi St SW, Atlanta, GA 30310",Sold 09/27/2019,"$390,000 ",4 bds,4 ba,"2,400 sqft",Single Family,2003,,Forced air,Central,2 spaces,"3,005 sqft",,"$390,521 ","$363,000 - $422,000",+$857 (+0.2 %)
"530 English Ave NW, Atlanta, GA 30318",Sold 09/27/2019,"$110,000 ",4 bds,2 ba,"1,416 sqft",Single Family,1925,2000,Forced air,None,,1 acre,Great solar potentialSun Number™: 92.22,"$121,206 ","$114,000 - $127,000","+$6,170 (+5.4 %)"
"190 Racine St SW, Atlanta, GA 30314",Sold 09/27/2019,"$375,000 ",4 bds,3 ba,"2,151 sqft",Single Family,1950,1950,None,,2 spaces,"6,111 sqft",,"$375,501 ","$349,000 - $406,000",+$176 (+0.0 %)
"410 Leonardo Ave NE, Atlanta, GA 30307",Sold 09/27/2019,"$769,000 ",4 bds,3 ba,"2,100 sqft",Single Family,1939,2015,Forced air,Central,Off street,"8,712 sqft",,"$769,879 ","$731,000 - $808,000","+$1,107 (+0.1 %)"
"832 Stovall Blvd NE, Atlanta, GA 30342",Sold 09/27/2019,"$635,000 ",4 bds,3 ba,"2,592 sqft",Single Family,1963,2007,Forced air,Central,Attached Garage,0.4 acres,Great solar potentialSun Number™: 82.61,"$635,849 ","$591,000 - $687,000",+$298 (+0.0 %)
"168 Rockyford Rd NE, Atlanta, GA 30317",Sold 09/27/2019,"$320,000 ",4 bds,3 ba,"2,300 sqft",Single Family,1948,1948,Heat pump,Central,Off street,0.4 acres,Limited solar potentialSun Number™: 41.03,"$320,366 ","$304,000 - $336,000","-$83,969 (-20.8 %)"
"30 Lullwater Est NE, Atlanta, GA 30307",Sold 09/27/2019,"$530,000 ",4 bds,4 ba,"3,182 sqft",Townhouse,1984,1984,Forced air,Central,Attached Garage,,,"$530,606 ","$504,000 - $557,000",+$763 (+0.1 %)
"765 Plainville Dr SW, Atlanta, GA 30331",Sold 09/27/2019,"$152,898 ",4 bds,2 ba,"1,196 sqft",Single Family,1974,1974,Forced air,Central,,0.3 acres,,"$153,102 ","$142,000 - $165,000","+$3,502 (+2.3 %)"
"199 N Howard St NE, Atlanta, GA 30317",Sold 09/27/2019,"$365,000 ",4 bds,2 ba,"1,711 sqft",Multi Family,1957,1957,Forced air,Central,,,,"$365,417 ","$347,000 - $384,000",+$525 (+0.1 %)
"2260 Carver Dr NW, Atlanta, GA 30314",3D Homes Icon3D Home,"$112,000 ",7 bds,3 ba,"1,525 sqft",Single Family,1960,1960,Forced air,Central,2 spaces,"9,016 sqft",,"$112,149 ","$104,000 - $121,000",+$50 (+0.0 %)
"934 Carter Dr NE, Atlanta, GA 30319",Sold 09/27/2019,$1.15M,4 bds,4 ba,"2,700 sqft",Single Family,1955,2000,Forced air,Central,Attached Garage,0.37 acres,Candidate for a community solar programSun Number™: 20.21,"$1,151,537 ",$1.07M - $1.24M,+$540 (+0.0 %)
"163 Vanira Ave SE, Atlanta, GA 30315",,"$540,000 ",4 bds,3 ba,"2,528 sqft",Single Family,2019,2019,Other,Central,,"4,199 sqft",,"$535,413 ","$509,000 - $562,000","-$5,055 (-0.9 %)"
"1190 W Paces Ferry Rd NW, Atlanta, GA 30327",Sold 09/27/2019,"$977,500 ",5 bds,4 ba,"6,092 sqft",Single Family,1958,2012,Forced air,Central,2 spaces,1.22 acres,Great solar potentialSun Number™: 85.81,"$978,807 ","$910,000 - $1.06M","-$44,344 (-4.3 %)"
"871 Springdale Rd NE, Atlanta, GA 30306",Sold 09/27/2019,$1.45M,5 bds,5 ba,"4,884 sqft",Single Family,1915,1915,Forced air,Central,Attached Garage,1.2 acres,,"$1,451,658 ",$1.38M - $1.52M,"+$2,088 (+0.1 %)"
"1740 S Gordon St SW, Atlanta, GA 30310",Sold 09/27/2019,"$508,000 ",4 bds,3 ba,"2,020 sqft",Single Family,2019,1965,Forced air,Other,1 space,"8,973 sqft",,"$508,679 ","$473,000 - $549,000","+$81,208 (+19.0 %)"
"5245 Cascade Hills Cir SW, Atlanta, GA 30331",Sold 09/27/2019,"$208,423 ",4 bds,2.5 ba,"1,383 sqft",Single Family,1987,1987,Forced air,Central,2 spaces,0.31 acres,,"$170,616 ","$154,000 - $184,000","+$4,023 (+2.4 %)"
"985 Memorial Dr SE # 3, Atlanta, GA 30316",Sold 09/27/2019,"$818,380 ",4 bds,5 ba,"3,390 sqft",Townhouse,2018,,Gas,Central,4 spaces,,,"$819,474 ","$762,000 - $885,000",
"890 Northcliffe Dr NW, Atlanta, GA 30318",Sold 09/27/2019,$1.75M,4 bds,3.5 ba,"4,536 sqft",Single Family,2006,2006,Forced air,Central,Detached Garage,0.58 acres,,"$1,565,252 ",$1.35M - $1.77M,"-$1,161 (-0.1 %)"
"3836 Adamsville Dr SW, Atlanta, GA 30331",Sold 09/27/2019,"$204,455 ",4 bds,3 ba,"2,069 sqft",Single Family,1990,1990,Heat pump,Central,1 space,0.32 acres,,"$150,165 ","$128,000 - $179,000","+$3,011 (+2.0 %)"
"2175 Old Georgian Ter NW # 58, Atlanta, GA 30318",Sold 09/27/2019,"$369,425 ",4 bds,4 ba,"2,203 sqft",Townhouse,2018,,Heat pump,Central,,,,"$369,918 ","$344,000 - $400,000",+$173 (+0.0 %)
"972 Memorial Walk SE # 3, Atlanta, GA 30316",Sold 09/27/2019,"$818,380 ",4 bds,5 ba,#NAME?,Townhouse,2018,,Gas,Central,,,,"$819,474 ","$762,000 - $885,000","+$4,588 (+0.6 %)"
"2435 2nd St NW, Atlanta, GA 30318",Sold 09/27/2019,"$153,000 ",4 bds,2 ba,"1,200 sqft",Single Family,1960,1960,Forced air,Other,2 spaces,"5,880 sqft",,"$153,204 ","$142,000 - $165,000",+$71 (+0.0 %)
"69 N Muscogee Ave NW, Atlanta, GA 30305",Sold 09/27/2019,$1.24M,5 bds,4 ba,"3,754 sqft",Single Family,1916,1990,Forced air,Central,Detached Garage,0.66 acres,,"$1,236,651 ",$1.15M - $1.34M,+$579 (+0.0 %)
"1883 Wycliff Rd NW, Atlanta, GA 30309",Sold 09/27/2019,"$750,000 ",4 bds,4 ba,"3,026 sqft",Single Family,1928,1970,Forced air,Central,1 space,0.35 acres,,"$751,002 ","$698,000 - $811,000",+$335 (+0.0 %)
"1624 Perry Blvd NW, Atlanta, GA 30318",Sold 09/26/2019,"$360,000 ",4 bds,4 ba,"2,556 sqft",Single Family,2007,2007,Forced air,Central,2 spaces,"2,613 sqft",Great solar potentialSun Number™: 86.62,"$360,488 ","$335,000 - $389,000",+$162 (+0.0 %)
"267 Mellrich Ave NE, Atlanta, GA 30317",Sold 09/26/2019,"$675,000 ",4 bds,4 ba,"3,212 sqft",Single Family,1953,1953,Forced air,Central,,"4,356 sqft",,"$661,332 ","$622,000 - $694,000","-$4,489 (-0.7 %)"
"4276 Exeter Close NW, Atlanta, GA 30327",Sold 09/26/2019,"$755,000 ",4 bds,4 ba,"2,944 sqft",Single Family,1963,1990,Forced air,Other,,0.47 acres,,"$756,023 ","$703,000 - $817,000",+$339 (+0.0 %)
"2117 Bellrick Rd NW, Atlanta, GA 30318",Sold 09/26/2019,"$748,400 ",4 bds,5 ba,"3,500 sqft",Single Family,2018,2018,Heat pump,Central,Attached Garage,"1,694 sqft",,"$749,414 ","$697,000 - $809,000","+$19,386 (+2.7 %)"
"2117 Bellrick Rd NW # 14, Atlanta, GA 30318",Sold 09/26/2019,"$748,400 ",4 bds,5 ba,"3,500 sqft",Single Family,2018,,Gas,Central,4 spaces,"1,698 sqft",,"$749,414 ","$697,000 - $809,000",
"2142 Mlk Dr SW, Atlanta, GA 30310",Sold 09/26/2019,"$147,900 ",6 bds,4 ba,"2,470 sqft",Single Family,2006,,,Other,,"6,838 sqft",,"$148,100 ","$138,000 - $160,000",+$66 (+0.0 %)
"272 Sisson Ave NE, Atlanta, GA 30317",Sold 09/26/2019,"$255,000 ",4 bds,1 ba,"1,211 sqft",Townhouse,1945,1945,Forced air,Central,,"4,356 sqft",,"$650,331 ","$533,000 - $780,000","-$22,120 (-3.3 %)"
"2140 Cascade Rd SW, Atlanta, GA 30311",Sold 09/26/2019,"$327,655 ",4 bds,2 ba,"2,138 sqft",Single Family,1930,,"Forced air, Heat pump",Central,5 spaces,0.51 acres,,"$328,099 ","$305,000 - $354,000",+$147 (+0.0 %)
"57 5th St NW, Atlanta, GA 30308",Sold 09/26/2019,"$920,000 ",5 bds,2 ba,"2,075 sqft",Single Family,1935,1965,Forced air,Central,,0.5 acres,,"$921,247 ","$857,000 - $995,000","+$150,640 (+19.5 %)"
"3877 Basil Way SW, Atlanta, GA 30331",Sold 09/26/2019,"$75,000 ",4 bds,3 ba,"1,264 sqft",Single Family,1981,1981,Forced air,Central,,0.28 acres,,"$140,684 ","$124,000 - $156,000","+$55,647 (+65.4 %)"
"1086 5th St NW, Atlanta, GA 30318",Sold 09/26/2019,"$3,000 ",4 bds,2 ba,"1,458 sqft",Single Family,1960,1960,Forced air,Central,,"7,000 sqft",,,,
"553 Woodward Way NW, Atlanta, GA 30305",Sold 09/26/2019,"$635,000 ",4 bds,3 ba,"2,891 sqft",Single Family,1935,1990,Forced air,Central,Detached Garage,0.33 acres,Candidate for a community solar programSun Number™: 36.21,"$635,861 ","$591,000 - $687,000",+$286 (+0.0 %)
"1087 Windsor St SW, Atlanta, GA 30310",Sold 09/26/2019,"$150,000 ",7 bds,3 ba,"1,188 sqft",Multiple Occupancy,1955,1955,Other,Central,,,,"$145,456 ","$111,000 - $192,000",-$848 (-0.6 %)
"188 Elvan Ave NE, Atlanta, GA 30317",3D Homes Icon3D Home,"$589,500 ",4 bds,3 ba,"3,640 sqft",Single Family,2004,2004,Forced air,Central,4 spaces,"8,712 sqft",,"$590,173 ","$561,000 - $620,000",+$912 (+0.2 %)
"1788 Dekalb Ave NE, Atlanta, GA 30307",Sold 09/25/2019,"$448,000 ",4 bds,4 ba,"2,200 sqft",Townhouse,2007,2007,Forced air,Central,2 spaces,"2,099 sqft",Great solar potentialSun Number™: 87.43,"$448,511 ","$426,000 - $471,000",+$693 (+0.2 %)
"859 Greenfield St SE, Atlanta, GA 30315",Sold 09/25/2019,"$580,000 ",4 bds,3 ba,"2,400 sqft",Single Family,2019,1990,Other,Central,2 spaces,"6,141 sqft",,"$580,797 ","$540,000 - $627,000",+$249 (+0.0 %)
"460 Cativo Dr SW, Atlanta, GA 30311",Sold 09/25/2019,"$125,000 ",5 bds,3 ba,"1,828 sqft",Single Family,1972,1995,Forced air,Central,2 spaces,0.44 acres,,"$125,171 ","$116,000 - $135,000",+$53 (+0.0 %)
"2064 Telfair Cir NE # 113, Atlanta, GA 30324",Sold 09/25/2019,"$740,965 ",4 bds,4 ba,,Townhouse,2018,,Forced air,Central,4 spaces,,,"$741,983 ","$690,000 - $801,000",
"460 Cativo Dr SW, Atlanta, GA 30311",Sold 09/25/2019,"$125,000 ",5 bds,3 ba,"1,828 sqft",Single Family,1972,1995,Forced air,Central,2 spaces,0.44 acres,,"$125,171 ","$116,000 - $135,000",+$53 (+0.0 %)
"1173 Saint Louis Pl NE, Atlanta, GA 30306",Sold 09/25/2019,"$264,330 ",4 bds,3 ba,"3,098 sqft",Single Family,1926,1926,Forced air,Central,Off street,"6,708 sqft",,"$980,118 ","$931,000 - $1.03M","+$1,515 (+0.2 %)"
"2064 Telfair Cir NE, Atlanta, GA 30324",Sold 09/25/2019,"$740,965 ",4 bds,5 ba,,Townhouse,2018,,,,,,,"$741,983 ","$690,000 - $801,000",
"934 Cherokee Ave SE, Atlanta, GA 30315",Sold 09/24/2019,"$575,000 ",4 bds,4 ba,"3,017 sqft",Single Family,1930,1965,Forced air,Central,2 spaces,"7,884 sqft",Great solar potentialSun Number™: 92.23,"$575,801 ","$535,000 - $622,000",+$236 (+0.0 %)
